customerid,systemloanid,loanamount,totaldue,termdays,good_bad_flag,loan_to_due_ratio,interest_amount,implied_interest_rate,loan_size_category,term_category,latitude_gps,longitude_gps,emp_Contract,emp_Permanent,emp_Self-Employed,emp_Temporary,edu_HND/BSc,edu_Masters,edu_PhD,edu_Secondary,bank_encoded,location_encoded,hist_num_loans,hist_num_closed,hist_num_open,hist_avg_loan_amount,hist_max_loan_amount,hist_min_loan_amount,hist_total_borrowed,hist_avg_total_due,hist_ontime_rate,hist_late_rate,hist_never_paid_rate,hist_avg_days_late,hist_closure_rate,days_since_last_loan,hist_avg_term_days,hist_max_term_days,has_open_loans,hist_interest_burden,target
CUST_001552,LOAN_00001552,117335,136584,180,Bad,0.8590684121126926,19249,0.1640516469936506,1,1,10.367705370802383,5.124851062991278,False,False,True,False,True,False,False,False,5,6,5.0,3.0,2.0,126665.6,259991.0,32453.0,633328.0,164350.0,0.2,0.8,0.0,5.0,0.6,528.0,114.0,180.0,1.0,0.2975109264078013,1
CUST_001553,LOAN_00001553,28262,35773,180,Good,0.7900371788779247,7511,0.2657632156252212,0,1,4.280574182007291,9.726266218741078,False,True,False,False,True,False,False,False,1,6,7.0,7.0,0.0,42339.0,74617.0,8262.0,296373.0,53943.42857142857,0.7142857142857143,0.2857142857142857,0.0,3.0,1.0,533.0,90.0,180.0,0.0,0.2740836715895172,0
CUST_001554,LOAN_00001554,75091,89129,60,Good,0.8424979524060632,14038,0.18694650490737907,1,0,11.83177021443018,14.775939493661314,False,True,False,False,True,False,False,False,7,8,3.0,3.0,0.0,28866.333333333332,40141.0,8920.0,86599.0,38287.666666666664,1.0,0.0,0.0,0.0,1.0,533.0,100.0,180.0,0.0,0.32637790274714495,0
CUST_001555,LOAN_00001555,86501,106474,90,Good,0.8124142983263519,19973,0.23089906475069655,1,1,5.247872762019734,9.219781382430266,False,False,False,True,False,False,True,False,7,3,2.0,2.0,0.0,32413.0,51485.0,13341.0,64826.0,41932.0,0.5,0.5,0.0,5.0,1.0,533.0,45.0,60.0,0.0,0.2936784623453552,0
CUST_001556,LOAN_00001556,84916,103103,60,Good,0.8236035808851343,18187,0.2141763625229638,1,0,5.145806908720525,14.131659590281767,False,True,False,False,False,True,False,False,5,1,2.0,2.0,0.0,30614.0,41420.0,19808.0,61228.0,38433.0,1.0,0.0,0.0,0.0,1.0,533.0,45.0,60.0,0.0,0.25540602338799245,0
CUST_001557,LOAN_00001557,110201,128272,180,Bad,0.8591196831732568,18071,0.16398217802016313,1,1,5.581050681717261,7.888019046039128,False,False,True,False,False,False,False,True,0,0,1.0,0.0,1.0,41951.0,41951.0,41951.0,41951.0,57413.0,1.0,0.0,0.0,0.0,0.0,528.0,60.0,60.0,1.0,0.3685728588114705,1
CUST_001558,LOAN_00001558,19528,25810,180,Good,0.7566059666795816,6282,0.32169192953707504,0,1,12.6423972264286,14.986137926215576,False,False,True,False,True,False,False,False,2,9,7.0,7.0,0.0,41362.42857142857,66243.0,19958.0,289537.0,52032.0,0.42857142857142855,0.5714285714285714,0.0,3.0,1.0,533.0,94.28571428571429,180.0,0.0,0.2579532149604369,0
CUST_001559,LOAN_00001559,142487,182811,180,Bad,0.7794224636373085,40324,0.28300125625495665,1,1,10.238524242284614,9.950640422730691,False,False,True,False,True,False,False,False,1,2,0.0,0.0,0.0,45305.8,74375.0,17911.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,533.0,90.0,180.0,0.0,0.0,1
CUST_001560,LOAN_00001560,101686,121459,90,Good,0.8372043240929038,19773,0.1944515469189465,1,1,11.21234381917273,3.507227930831214,False,True,False,False,False,False,False,True,2,4,4.0,4.0,0.0,42532.5,72613.0,6889.0,170130.0,53806.0,1.0,0.0,0.0,0.0,1.0,533.0,75.0,90.0,0.0,0.2650561335449362,0
CUST_001561,LOAN_00001561,53917,63916,60,Good,0.8435602978909819,9999,0.18545171281784967,1,0,7.578714871594777,10.041057560296656,False,False,True,False,True,False,False,False,2,1,4.0,4.0,0.0,37985.75,89081.0,9280.0,151943.0,48539.75,0.75,0.25,0.0,1.0,1.0,533.0,75.0,90.0,0.0,0.27784103249244785,0
CUST_001562,LOAN_00001562,177570,206490,180,Bad,0.8599447915153277,28920,0.1628653488764995,1,1,7.0268145475446,6.29487234815516,False,False,True,False,False,False,True,False,7,7,2.0,0.0,2.0,50930.5,61883.0,39978.0,101861.0,69318.5,0.5,0.5,0.0,5.0,0.0,528.0,120.0,180.0,1.0,0.36104102649689285,1
CUST_001563,LOAN_00001563,114536,148428,365,Good,0.7716603336297734,33892,0.29590696374938874,1,2,6.110356061048529,3.3897758644307365,True,False,False,False,True,False,False,False,7,8,5.0,5.0,0.0,44965.4,97139.0,15754.0,224827.0,55935.6,0.8,0.2,0.0,1.0,1.0,533.0,60.0,90.0,0.0,0.24396980789673828,0
CUST_001564,LOAN_00001564,65383,80464,90,Bad,0.812574567508451,15081,0.23065628680237982,1,1,8.32583225481168,12.85023965633596,True,False,False,False,False,False,False,True,0,7,5.0,3.0,2.0,48739.4,99617.0,7595.0,243697.0,63309.8,0.0,0.8,0.2,9.0,0.6,528.0,114.0,180.0,1.0,0.29894500137465796,1
CUST_001565,LOAN_00001565,161312,193837,90,Good,0.8322043779051471,32525,0.20162790121007745,1,1,8.966458601807517,6.308755643769072,True,False,False,False,False,False,False,True,2,3,4.0,4.0,0.0,56464.75,93563.0,22154.0,225859.0,67369.0,1.0,0.0,0.0,0.0,1.0,533.0,52.5,90.0,0.0,0.19311605913423868,0
CUST_001566,LOAN_00001566,66722,82238,60,Good,0.8113280965004013,15516,0.23254698600161872,1,0,9.6859735928748,12.558582648557982,False,True,False,False,True,False,False,False,2,4,3.0,3.0,0.0,128883.0,326911.0,14264.0,386649.0,167062.0,0.6666666666666666,0.3333333333333333,0.0,1.0,1.0,533.0,100.0,180.0,0.0,0.29622991395296516,0
CUST_001567,LOAN_00001567,134544,158865,365,Bad,0.8469077518647908,24321,0.18076614341776676,1,2,6.314066535988251,6.458610995470403,False,False,True,False,True,False,False,False,5,8,4.0,3.0,1.0,29212.0,77350.0,8937.0,116848.0,35345.5,0.0,0.5,0.5,5.0,0.75,528.0,135.0,180.0,1.0,0.20996508284266735,1
CUST_001568,LOAN_00001568,125178,168920,60,Bad,0.7410490172862894,43742,0.3494383997188004,1,0,12.537886728126916,5.331916246485291,False,False,True,False,True,False,False,False,7,7,2.0,1.0,1.0,11242.5,17150.0,5335.0,22485.0,15380.0,0.5,0.5,0.0,5.0,0.5,528.0,45.0,60.0,1.0,0.368023126528797,1
CUST_001569,LOAN_00001569,14725,17231,30,Good,0.8545644477975741,2506,0.1701867572156197,0,0,5.527826483864223,14.687226889253129,False,False,False,True,True,False,False,False,2,3,2.0,2.0,0.0,41684.5,58413.0,24956.0,83369.0,50398.0,1.0,0.0,0.0,0.0,1.0,533.0,75.0,90.0,0.0,0.20903453321978183,0
CUST_001570,LOAN_00001570,264167,319262,60,Bad,0.8274301357505748,55095,0.20856125102681267,2,0,12.690878572897711,7.339743933060235,True,False,False,False,False,False,False,True,4,2,4.0,2.0,2.0,85850.25,278938.0,16987.0,343401.0,101590.5,0.75,0.25,0.0,5.0,0.5,528.0,90.0,180.0,1.0,0.1833454183301737,1
CUST_001571,LOAN_00001571,129546,156373,90,Bad,0.8284422502605948,26827,0.2070847420993316,1,1,4.133705102567534,10.216514537317924,False,False,True,False,False,False,False,True,0,2,2.0,1.0,1.0,33848.0,62696.0,5000.0,67696.0,46506.5,1.0,0.0,0.0,0.0,0.5,528.0,60.0,90.0,1.0,0.3739807374143229,1
CUST_001572,LOAN_00001572,113487,140377,365,Good,0.8084444032854385,26890,0.2369434384555058,1,2,8.330131226351611,10.31977791377366,False,True,False,False,True,False,False,False,6,7,2.0,2.0,0.0,30850.5,55671.0,6030.0,61701.0,38834.5,1.0,0.0,0.0,0.0,1.0,533.0,90.0,90.0,0.0,0.25879645386622574,0
CUST_001573,LOAN_00001573,42842,57070,90,Good,0.7506921324688979,14228,0.33210401008356283,0,1,7.000310543049065,9.72568178608202,False,False,True,False,False,False,False,True,4,1,2.0,2.0,0.0,31038.5,35037.0,27040.0,62077.0,38984.5,1.0,0.0,0.0,0.0,1.0,533.0,180.0,180.0,0.0,0.2560046393994555,0
CUST_001574,LOAN_00001574,139182,166360,60,Good,0.8366314017792739,27178,0.19526950324036152,1,0,8.042110725372257,13.976348922254576,True,False,False,False,False,True,False,False,4,4,6.0,6.0,0.0,52771.833333333336,139973.0,10189.0,316631.0,63843.666666666664,1.0,0.0,0.0,0.0,1.0,533.0,80.0,180.0,0.0,0.20980573601447738,0
CUST_001575,LOAN_00001575,10320,13368,30,Bad,0.7719928186714542,3048,0.2953488372093023,0,0,9.1359812108271,11.09329285640242,False,False,False,True,False,False,False,True,6,5,1.0,1.0,0.0,71821.0,71821.0,71821.0,71821.0,93406.0,0.0,0.0,1.0,0.0,1.0,528.0,30.0,30.0,0.0,0.30053883961515426,1
CUST_001576,LOAN_00001576,53935,71188,60,Good,0.7576417373714671,17253,0.31988504681561136,1,0,7.920302422114381,7.844796049259163,False,False,True,False,True,False,False,False,1,1,3.0,3.0,0.0,74397.0,132907.0,25712.0,223191.0,96095.33333333333,0.6666666666666666,0.3333333333333333,0.0,5.0,1.0,533.0,100.0,180.0,0.0,0.2916560255565861,0
CUST_001577,LOAN_00001577,52571,68860,60,Good,0.7634475747894278,16289,0.3098476346274561,1,0,7.733621652714355,13.348564614291288,False,False,False,True,True,False,False,False,1,2,1.0,1.0,0.0,22783.0,22783.0,22783.0,22783.0,29186.0,0.0,1.0,0.0,5.0,1.0,533.0,90.0,90.0,0.0,0.2810428828512488,0
CUST_001578,LOAN_00001578,117029,135757,60,Good,0.8620476292198561,18728,0.1600287108323577,1,0,10.59451073871976,5.172754789391573,False,False,True,False,True,False,False,False,0,4,5.0,5.0,0.0,99100.2,425261.0,9595.0,495501.0,117941.6,0.6,0.4,0.0,1.0,1.0,533.0,72.0,180.0,0.0,0.19012474243240685,0
CUST_001579,LOAN_00001579,23116,30390,365,Good,0.7606449489963804,7274,0.31467381899982705,0,2,10.17288647577818,9.530841091325009,False,False,True,False,False,True,False,False,4,3,5.0,5.0,0.0,137735.8,542027.0,19183.0,688679.0,185805.0,1.0,0.0,0.0,0.0,1.0,533.0,126.0,180.0,0.0,0.3489956859436689,0
CUST_001580,LOAN_00001580,63073,80415,180,Good,0.7843437169682274,17342,0.27495124696779927,1,1,11.499441538322632,14.406604463325076,False,True,False,False,True,False,False,False,2,8,3.0,3.0,0.0,106195.66666666667,171301.0,5123.0,318587.0,144686.33333333334,0.6666666666666666,0.3333333333333333,0.0,1.0,1.0,533.0,120.0,180.0,0.0,0.3624504452472952,0
CUST_001581,LOAN_00001581,59993,72996,60,Good,0.8218669516137871,13003,0.21674195322787648,1,0,6.24963083115546,10.504771558564952,False,False,True,False,False,True,False,False,7,6,1.0,1.0,0.0,33011.0,33011.0,33011.0,33011.0,41442.0,0.0,1.0,0.0,1.0,1.0,533.0,30.0,30.0,0.0,0.2553997152464329,0
CUST_001582,LOAN_00001582,45568,54108,365,Good,0.8421675168182154,8540,0.1874122191011236,0,2,9.485756587786572,12.803621405698514,True,False,False,False,True,False,False,False,0,7,1.0,1.0,0.0,64286.0,64286.0,64286.0,64286.0,83029.0,0.0,1.0,0.0,1.0,1.0,533.0,30.0,30.0,0.0,0.29155648197119133,0
CUST_001583,LOAN_00001583,30442,40988,60,Good,0.7427051820044891,10546,0.34642927534327583,0,0,9.266753068535683,10.842728706542314,False,True,False,False,True,False,False,False,5,0,2.0,2.0,0.0,12538.0,13409.0,11667.0,25076.0,16153.5,1.0,0.0,0.0,0.0,1.0,533.0,90.0,90.0,0.0,0.2883633753389696,0
CUST_001584,LOAN_00001584,71024,88793,90,Good,0.7998828736499499,17769,0.250183036719982,1,1,7.327640297854199,13.072450362454685,False,True,False,False,False,True,False,False,6,4,1.0,1.0,0.0,141809.0,141809.0,141809.0,141809.0,184273.0,1.0,0.0,0.0,0.0,1.0,533.0,180.0,180.0,0.0,0.2994450281716958,0
CUST_001585,LOAN_00001585,25208,32583,30,Good,0.7736549734524139,7375,0.29256585211044106,0,0,8.374517877124127,14.333854558142924,False,False,True,False,True,False,False,False,4,9,2.0,2.0,0.0,15020.5,24728.0,5313.0,30041.0,20110.5,1.0,0.0,0.0,0.0,1.0,533.0,105.0,180.0,0.0,0.33887021071202694,0
CUST_001586,LOAN_00001586,48235,60824,90,Good,0.7930257792976456,12589,0.26099305483570023,0,1,6.824039289751559,6.275060730392841,False,True,False,False,True,False,False,False,0,3,1.0,1.0,0.0,12848.0,12848.0,12848.0,12848.0,16442.0,1.0,0.0,0.0,0.0,1.0,533.0,60.0,60.0,0.0,0.2797322540473226,0
CUST_001587,LOAN_00001587,13057,15144,30,Good,0.8621896460644479,2087,0.15983763498506542,0,0,5.276599578552867,5.035932975080627,True,False,False,False,False,True,False,False,3,5,5.0,5.0,0.0,45588.6,115626.0,11313.0,227943.0,61237.4,0.8,0.2,0.0,5.0,1.0,533.0,66.0,90.0,0.0,0.34326125390996864,0
CUST_001588,LOAN_00001588,23754,30244,60,Good,0.7854119825419918,6490,0.2732171423760208,0,0,5.924210895964595,8.807889003990478,False,False,True,False,False,False,True,False,3,6,1.0,1.0,0.0,5000.0,5000.0,5000.0,5000.0,6882.0,0.0,1.0,0.0,1.0,1.0,533.0,30.0,30.0,0.0,0.37640000000000007,0
CUST_001589,LOAN_00001589,34295,42860,90,Good,0.8001633224451703,8565,0.24974486076687574,0,1,4.94962281761081,11.42234912189059,False,False,False,True,True,False,False,False,1,9,1.0,1.0,0.0,38144.0,38144.0,38144.0,38144.0,46809.0,0.0,1.0,0.0,5.0,1.0,533.0,60.0,60.0,0.0,0.22716547818791955,0
CUST_001590,LOAN_00001590,108636,135773,60,Bad,0.8001296281293041,27137,0.24979748886188746,1,0,10.147626176711118,5.726295038186594,False,False,True,False,True,False,False,False,6,5,6.0,3.0,3.0,35701.666666666664,87716.0,10344.0,214210.0,46367.666666666664,0.16666666666666666,0.6666666666666666,0.16666666666666666,9.0,0.5,528.0,85.0,180.0,1.0,0.29875355959105554,1
CUST_001591,LOAN_00001591,32922,41616,30,Good,0.7910899653979239,8694,0.26407873154729367,0,0,9.946546537982364,3.049217405162005,True,False,False,False,False,False,False,True,7,0,2.0,2.0,0.0,13672.0,14701.0,12643.0,27344.0,17270.5,1.0,0.0,0.0,0.0,1.0,533.0,135.0,180.0,0.0,0.263202165008777,0
CUST_001592,LOAN_00001592,27309,36653,90,Good,0.745068616484326,9344,0.34215826284375117,0,1,12.555457344218857,7.115221390040464,False,True,False,False,True,False,False,False,2,2,4.0,4.0,0.0,24812.5,37758.0,13181.0,99250.0,30704.75,0.75,0.25,0.0,1.0,1.0,533.0,127.5,180.0,0.0,0.237471032745592,0
CUST_001593,LOAN_00001593,45007,52035,60,Good,0.8649370615931584,7028,0.15615348723531897,0,0,10.567105722825172,14.626312025613462,False,True,False,False,True,False,False,False,7,1,3.0,3.0,0.0,47401.333333333336,63013.0,39310.0,142204.0,60169.333333333336,0.6666666666666666,0.3333333333333333,0.0,1.0,1.0,533.0,150.0,180.0,0.0,0.269359511687435,0
CUST_001594,LOAN_00001594,122600,149755,365,Bad,0.8186704951420654,27155,0.22149265905383353,1,2,4.468412548805183,11.33960952727016,False,True,False,False,False,True,False,False,7,7,6.0,1.0,5.0,72514.33333333333,143221.0,28128.0,435086.0,90165.16666666667,0.16666666666666666,0.3333333333333333,0.5,5.0,0.16666666666666666,528.0,70.0,90.0,1.0,0.24341164735247744,1
CUST_001595,LOAN_00001595,232178,284258,60,Good,0.8167861590526916,52080,0.22431065820189677,2,0,11.958206565360587,7.815905327294687,False,True,False,False,True,False,False,False,7,8,0.0,0.0,0.0,45305.8,74375.0,17911.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,533.0,90.0,180.0,0.0,0.0,0
CUST_001596,LOAN_00001596,73550,91406,180,Bad,0.8046517734065597,17856,0.24277362338545205,1,1,11.764076466511533,5.3109131681620845,False,False,False,True,False,True,False,False,6,5,5.0,4.0,1.0,69469.4,270291.0,13227.0,347347.0,91404.6,0.0,0.6,0.4,7.666666666666667,0.8,528.0,84.0,180.0,1.0,0.31575341085427544,1
CUST_001597,LOAN_00001597,20699,26847,180,Bad,0.7709986218199426,6148,0.2970191796705155,0,1,7.989882886954287,7.273076085056964,True,False,False,False,False,False,False,True,7,6,5.0,4.0,1.0,128802.6,271092.0,13648.0,644013.0,158379.6,0.8,0.2,0.0,13.0,0.8,528.0,108.0,180.0,1.0,0.22963045777026236,1
CUST_001598,LOAN_00001598,19565,25489,60,Good,0.7675860174977441,5924,0.30278558650651677,0,0,9.272767454751293,5.038073199614976,False,True,False,False,True,False,False,False,5,4,3.0,3.0,0.0,80634.66666666667,124652.0,43262.0,241904.0,107554.0,1.0,0.0,0.0,0.0,1.0,533.0,80.0,180.0,0.0,0.33384317745882663,0
CUST_001599,LOAN_00001599,48525,63515,60,Good,0.7639927576163111,14990,0.3089129314786192,0,0,12.784704992252667,4.275669855755417,False,True,False,False,False,False,True,False,6,2,1.0,1.0,0.0,35153.0,35153.0,35153.0,35153.0,44299.0,1.0,0.0,0.0,0.0,1.0,533.0,180.0,180.0,0.0,0.26017694080163856,0
CUST_001600,LOAN_00001600,12440,15637,30,Good,0.7955490183539042,3197,0.2569935691318328,0,0,8.790739274633497,13.880908470870647,True,False,False,False,False,False,False,True,5,4,3.0,3.0,0.0,110738.0,184614.0,64163.0,332214.0,132116.0,0.3333333333333333,0.6666666666666666,0.0,3.0,1.0,533.0,120.0,180.0,0.0,0.19305026278242332,0
CUST_001601,LOAN_00001601,70239,93510,60,Good,0.7511389156239975,23271,0.33131166445991544,1,0,12.147896455384808,14.971804060505685,True,False,False,False,False,False,False,True,6,6,2.0,2.0,0.0,22810.0,38369.0,7251.0,45620.0,31169.5,0.0,1.0,0.0,3.0,1.0,533.0,105.0,180.0,0.0,0.3664839982463832,0
CUST_001602,LOAN_00001602,97429,120945,60,Good,0.8055645127950721,23516,0.24136550718985106,1,0,4.747348820291678,4.969373275149484,False,True,False,False,True,False,False,False,1,4,1.0,1.0,0.0,191995.0,191995.0,191995.0,191995.0,257960.0,0.0,1.0,0.0,1.0,1.0,533.0,60.0,60.0,0.0,0.34357665564207407,0
CUST_001603,LOAN_00001603,12908,17050,180,Bad,0.7570674486803519,4142,0.3208862720793306,0,1,5.719466818378145,3.6542707065393567,False,False,False,True,False,True,False,False,0,5,1.0,1.0,0.0,18682.0,18682.0,18682.0,18682.0,23288.0,0.0,1.0,0.0,13.0,1.0,528.0,60.0,60.0,0.0,0.2465474788566535,1
CUST_001604,LOAN_00001604,41773,55346,90,Good,0.754760958334839,13573,0.3249227970219999,0,1,7.966794490971861,6.956773285754548,False,True,False,False,True,False,False,False,3,3,8.0,8.0,0.0,69427.0,229917.0,5516.0,555416.0,86360.625,0.875,0.125,0.0,1.0,1.0,533.0,67.5,180.0,0.0,0.24390546905382626,0
CUST_001605,LOAN_00001605,57480,74145,60,Good,0.7752377098927776,16665,0.28992693110647183,1,0,9.262811275035745,8.539910169136984,False,True,False,False,True,False,False,False,7,4,1.0,1.0,0.0,15207.0,15207.0,15207.0,15207.0,18704.0,1.0,0.0,0.0,0.0,1.0,533.0,180.0,180.0,0.0,0.22995988689419344,0
CUST_001606,LOAN_00001606,120513,162291,60,Good,0.742573525334122,41778,0.3466679943242639,1,0,11.3460506667652,5.457854964910254,False,True,False,False,True,False,False,False,1,1,10.0,10.0,0.0,26231.3,63570.0,5339.0,262313.0,33245.2,0.8,0.2,0.0,1.0,1.0,533.0,72.0,180.0,0.0,0.2673866716479931,0
CUST_001607,LOAN_00001607,93756,120965,90,Good,0.7750671681891457,27209,0.29021075984470324,1,1,12.894359036288682,6.617098941582702,True,False,False,False,False,False,False,True,0,0,2.0,2.0,0.0,20752.0,26132.0,15372.0,41504.0,27955.0,1.0,0.0,0.0,0.0,1.0,533.0,135.0,180.0,0.0,0.3470990747879723,0
CUST_001608,LOAN_00001608,27145,33507,90,Good,0.8101292267287432,6362,0.23437097071283852,0,1,7.499663468267048,5.410448828299892,False,True,False,False,False,True,False,False,3,8,2.0,2.0,0.0,101555.5,158344.0,44767.0,203111.0,124605.5,0.5,0.5,0.0,1.0,1.0,533.0,105.0,180.0,0.0,0.2269694895894363,0
CUST_001609,LOAN_00001609,214644,268481,30,Good,0.7994755681035157,53837,0.2508199623562737,2,0,4.426740725260764,12.291126821189415,False,True,False,False,False,False,False,True,4,5,5.0,5.0,0.0,148488.2,438757.0,21622.0,742441.0,190694.0,0.6,0.4,0.0,3.0,1.0,533.0,42.0,90.0,0.0,0.28423672722815696,0
CUST_001610,LOAN_00001610,26820,35105,365,Good,0.7639937330864549,8285,0.3089112602535422,0,2,11.210543529657922,11.550935318967127,False,True,False,False,True,False,False,False,2,9,5.0,5.0,0.0,110143.6,181801.0,34846.0,550718.0,141551.2,0.8,0.2,0.0,1.0,1.0,533.0,144.0,180.0,0.0,0.2851513841929989,0
CUST_001611,LOAN_00001611,79148,92265,60,Good,0.8578334146209289,13117,0.16572749785212504,1,0,9.439426471745271,10.619418189131782,True,False,False,False,True,False,False,False,5,6,0.0,0.0,0.0,45305.8,74375.0,17911.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,533.0,90.0,180.0,0.0,0.0,0
CUST_001612,LOAN_00001612,62629,73529,60,Good,0.8517591698513511,10900,0.17404077983042998,1,0,5.786885729813815,7.6466142849504575,False,True,False,False,False,True,False,False,4,2,1.0,1.0,0.0,219555.0,219555.0,219555.0,219555.0,302206.0,1.0,0.0,0.0,0.0,1.0,533.0,60.0,60.0,0.0,0.376447814898317,0
CUST_001613,LOAN_00001613,94814,122719,365,Good,0.7726105981958784,27905,0.29431307612799795,1,2,8.453456109592782,13.908491295770832,False,True,False,False,False,True,False,False,6,5,6.0,6.0,0.0,59164.833333333336,149695.0,5000.0,354989.0,78530.66666666667,0.8333333333333334,0.16666666666666666,0.0,1.0,1.0,533.0,60.0,180.0,0.0,0.3273200014648341,0
CUST_001614,LOAN_00001614,76779,99284,60,Good,0.7733270214737521,22505,0.2931140025267325,1,0,10.68079220980352,14.63439049842024,True,False,False,False,False,True,False,False,3,3,6.0,6.0,0.0,65055.5,121652.0,10787.0,390333.0,86787.83333333333,1.0,0.0,0.0,0.0,1.0,533.0,110.0,180.0,0.0,0.3340583553017551,0
CUST_001615,LOAN_00001615,187885,248029,60,Good,0.7575122263928815,60144,0.32011070601697855,1,0,10.933706083617794,5.083671751504944,False,True,False,False,True,False,False,False,4,2,7.0,7.0,0.0,71396.71428571429,312555.0,11734.0,499777.0,88340.28571428571,0.5714285714285714,0.42857142857142855,0.0,2.3333333333333335,1.0,533.0,94.28571428571429,180.0,0.0,0.23731584286591811,0
CUST_001616,LOAN_00001616,41072,49258,365,Bad,0.8338137967436762,8186,0.19930853135956372,0,2,8.496565707988857,5.6761516969425365,True,False,False,False,False,False,False,True,2,1,2.0,2.0,0.0,27738.0,49313.0,6163.0,55476.0,36537.0,0.0,1.0,0.0,13.0,1.0,528.0,45.0,60.0,0.0,0.3172182565433701,1
CUST_001617,LOAN_00001617,25402,32426,30,Good,0.7833837044347128,7024,0.2765136603417053,0,0,6.746930771159732,9.307572336004435,False,True,False,False,False,False,False,True,1,6,2.0,2.0,0.0,155265.0,290087.0,20443.0,310530.0,183861.0,1.0,0.0,0.0,0.0,1.0,533.0,120.0,180.0,0.0,0.18417544198628155,0
CUST_001618,LOAN_00001618,250268,321766,365,Good,0.7777950436031154,71498,0.2856857448814871,2,2,12.763683238346442,4.095006831386943,False,True,False,False,False,True,False,False,3,2,1.0,1.0,0.0,16081.0,16081.0,16081.0,16081.0,19078.0,0.0,1.0,0.0,1.0,1.0,533.0,30.0,30.0,0.0,0.18636900690255587,0
CUST_001619,LOAN_00001619,102625,135197,60,Good,0.7590774943230989,32572,0.317388550548112,1,0,9.970263498608436,8.237380785877354,True,False,False,False,False,True,False,False,4,4,4.0,4.0,0.0,28436.0,58241.0,11047.0,113744.0,35132.0,1.0,0.0,0.0,0.0,1.0,533.0,120.0,180.0,0.0,0.23547615698410462,0
CUST_001620,LOAN_00001620,23223,28421,60,Good,0.817107068716794,5198,0.22382982388149686,0,0,7.674137674116688,9.981495177332524,False,True,False,False,False,False,False,False,5,5,8.0,8.0,0.0,56143.75,131104.0,11041.0,449150.0,72940.125,0.875,0.125,0.0,1.0,1.0,533.0,116.25,180.0,0.0,0.29916731604141145,0
CUST_001621,LOAN_00001621,12184,14725,180,Good,0.8274363327674024,2541,0.20855219960604066,0,1,6.524169017841872,9.264882853647997,False,True,False,False,False,False,False,True,5,0,3.0,3.0,0.0,26788.333333333332,40051.0,5584.0,80365.0,35679.0,1.0,0.0,0.0,0.0,1.0,533.0,80.0,90.0,0.0,0.3318857711690413,0
CUST_001622,LOAN_00001622,116189,153488,90,Good,0.7569907745230897,37299,0.3210200621401338,1,1,10.57992684703206,6.970902996936313,True,False,False,False,True,False,False,False,0,6,7.0,7.0,0.0,65364.57142857143,189238.0,7786.0,457552.0,83818.85714285714,1.0,0.0,0.0,0.0,1.0,533.0,55.714285714285715,90.0,0.0,0.28232856593348954,0
CUST_001623,LOAN_00001623,37106,46454,180,Bad,0.7987686743875662,9348,0.251926912089689,0,1,6.1796510103439095,9.509349672926485,False,False,False,True,True,False,False,False,4,7,2.0,1.0,1.0,14334.5,17063.0,11606.0,28669.0,17447.5,0.0,1.0,0.0,9.0,0.5,528.0,30.0,30.0,1.0,0.217168370016394,1
CUST_001624,LOAN_00001624,376336,486194,90,Good,0.7740449285676089,109858,0.29191467199523835,2,1,5.545389900763194,14.505611451106171,False,False,True,False,False,True,False,False,7,1,5.0,5.0,0.0,24035.0,46998.0,7522.0,120175.0,31089.2,0.6,0.4,0.0,1.0,1.0,533.0,126.0,180.0,0.0,0.29349698356563336,0
CUST_001625,LOAN_00001625,101290,136160,90,Bad,0.7439042303172738,34870,0.3442590581498668,1,1,8.768505000658632,5.472208851496513,False,False,True,False,True,False,False,False,4,8,2.0,1.0,1.0,82369.0,141828.0,22910.0,164738.0,110212.5,0.0,1.0,0.0,9.0,0.5,528.0,60.0,90.0,1.0,0.3380337262805182,1
CUST_001626,LOAN_00001626,73116,97585,365,Bad,0.7492544960803402,24469,0.3346599923409377,1,2,6.609886533797277,10.857976300728044,False,False,True,False,False,True,False,False,1,6,4.0,2.0,2.0,75322.0,83803.0,63509.0,301288.0,94282.75,0.75,0.25,0.0,13.0,0.5,528.0,60.0,90.0,1.0,0.25172924245240424,1
CUST_001627,LOAN_00001627,134849,168805,90,Bad,0.7988448209472468,33956,0.25180757736431114,1,1,9.660146304312535,3.520760329872622,False,False,False,True,True,False,False,False,3,3,1.0,1.0,0.0,29579.0,29579.0,29579.0,29579.0,35625.0,0.0,1.0,0.0,13.0,1.0,528.0,60.0,60.0,0.0,0.20440177152709693,1
CUST_001628,LOAN_00001628,233136,284959,30,Bad,0.8181387497850569,51823,0.2222865623498731,2,0,5.061448073868101,3.796996853777219,False,False,True,False,False,False,False,True,3,5,2.0,2.0,0.0,18739.5,28017.0,9462.0,37479.0,23278.5,0.5,0.5,0.0,5.0,1.0,528.0,90.0,90.0,0.0,0.24221564075882496,1
CUST_001629,LOAN_00001629,22320,29405,90,Good,0.7590545825539874,7085,0.3174283154121864,0,1,9.894469941105896,9.62193869068302,True,False,False,False,False,False,False,True,1,4,3.0,3.0,0.0,166217.0,234917.0,55970.0,498651.0,219554.66666666666,1.0,0.0,0.0,0.0,1.0,533.0,100.0,180.0,0.0,0.32089176598462643,0
