customerid,systemloanid,loanamount,totaldue,termdays,good_bad_flag,bank_name_clients,bank_branch_clients,latitude_gps,longitude_gps,employment_status_clients,level_of_education_clients,num_prev_loans,total_borrowed,avg_loan_amount,max_loan_amount,min_loan_amount,avg_total_due,avg_term_days
CUST_000923,LOAN_00000923,59773,78357,60,Good,GTBank,Abuja,5.636276191002548,9.877535079270777,Permanent,HND/BSc,3.0,155487.0,51829.0,83120.0,31309.0,65549.33333333333,60.0
CUST_000924,LOAN_00000924,67125,89268,180,Bad,Fidelity Bank,Ibadan,4.773193493825384,12.37169280861663,Contract,HND/BSc,2.0,111056.0,55528.0,91799.0,19257.0,74549.5,135.0
CUST_000925,LOAN_00000925,22349,28756,90,Good,GTBank,Enugu,10.427072268324244,7.400006134495597,Contract,HND/BSc,5.0,473985.0,94797.0,266138.0,23237.0,123084.4,72.0
CUST_000926,LOAN_00000926,19224,24251,90,Bad,First Bank,Abuja,5.766108535190701,14.73475185343352,Temporary,Secondary,1.0,6212.0,6212.0,6212.0,6212.0,7466.0,180.0
CUST_000927,LOAN_00000927,34779,43964,60,Good,UBA,Enugu,10.21067818769918,8.213041657419954,Permanent,PhD,2.0,49836.0,24918.0,31715.0,18121.0,34326.5,105.0
CUST_000928,LOAN_00000928,53882,72685,60,Good,Zenith Bank,Enugu,7.513388014422585,4.805382609278595,Permanent,HND/BSc,3.0,65109.0,21703.0,34627.0,6633.0,28135.666666666668,90.0
CUST_000929,LOAN_00000929,25898,32806,90,Good,Stanbic IBTC,Lagos,7.741973208906863,8.59160097823364,Temporary,Secondary,1.0,29372.0,29372.0,29372.0,29372.0,33883.0,30.0
CUST_000930,LOAN_00000930,235699,308455,180,Bad,GTBank,Lagos,8.222597464834944,11.148445985069278,Permanent,Secondary,3.0,221651.0,73883.66666666667,101043.0,36099.0,99897.66666666667,70.0
CUST_000931,LOAN_00000931,30841,40449,30,Good,Fidelity Bank,Calabar,7.309376573147889,12.986709366052544,Permanent,Secondary,3.0,167827.0,55942.333333333336,137872.0,11671.0,67955.66666666667,130.0
CUST_000932,LOAN_00000932,50793,63626,90,Good,Zenith Bank,Port Harcourt,4.905579795003311,8.505219479479114,Permanent,HND/BSc,3.0,86840.0,28946.666666666668,65277.0,7182.0,38209.666666666664,80.0
CUST_000933,LOAN_00000933,29973,39995,365,Good,GTBank,Calabar,6.786686290025612,10.12328191259001,Permanent,HND/BSc,3.0,81247.0,27082.333333333332,45623.0,8662.0,34330.333333333336,80.0
CUST_000934,LOAN_00000934,23750,30485,60,Good,GTBank,Calabar,9.973609246245443,6.208136545906241,Temporary,HND/BSc,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST_000935,LOAN_00000935,31789,39080,60,Good,Union Bank,Port Harcourt,9.99205961321984,10.750998316866168,Permanent,HND/BSc,1.0,58013.0,58013.0,58013.0,58013.0,80285.0,60.0
CUST_000936,LOAN_00000936,222735,267754,90,Bad,GTBank,Kano,6.576018765159949,14.831663327404124,Temporary,HND/BSc,3.0,247729.0,82576.33333333333,201377.0,14293.0,96426.0,80.0
CUST_000937,LOAN_00000937,95135,112365,90,Good,Stanbic IBTC,Abuja,8.140923639019192,3.5886428710535263,Temporary,HND/BSc,3.0,102383.0,34127.666666666664,41303.0,24385.0,41337.333333333336,40.0
CUST_000938,LOAN_00000938,59787,79824,365,Good,UBA,Benin City,5.741025052107437,13.638368048462011,Contract,Secondary,1.0,21906.0,21906.0,21906.0,21906.0,30447.0,30.0
CUST_000939,LOAN_00000939,49462,59690,60,Good,Stanbic IBTC,Calabar,5.893348733768522,9.747390033210271,Permanent,Secondary,1.0,24973.0,24973.0,24973.0,24973.0,29242.0,60.0
CUST_000940,LOAN_00000940,159230,201921,30,Bad,Access Bank,Kaduna,4.207423795659467,6.025183914747599,Permanent,Secondary,1.0,34357.0,34357.0,34357.0,34357.0,43244.0,60.0
CUST_000941,LOAN_00000941,74672,91060,30,Good,Zenith Bank,Kaduna,12.070718949169702,14.458676520111094,Contract,PhD,1.0,33613.0,33613.0,33613.0,33613.0,46018.0,30.0
CUST_000942,LOAN_00000942,47586,60767,60,Good,UBA,Enugu,5.896359985674156,8.800251636706786,Contract,Masters,6.0,180549.0,30091.5,49902.0,7307.0,37796.5,105.0
CUST_000943,LOAN_00000943,84698,109183,90,Good,Union Bank,Port Harcourt,6.04780489242817,6.980283020080627,Contract,,1.0,57669.0,57669.0,57669.0,57669.0,71385.0,30.0
CUST_000944,LOAN_00000944,27666,34367,90,Good,UBA,Enugu,6.516412893806186,5.177971539250094,Contract,HND/BSc,1.0,64914.0,64914.0,64914.0,64914.0,77617.0,60.0
CUST_000945,LOAN_00000945,42937,49903,90,Good,UBA,Jos,5.146672645258861,5.933426523079945,Temporary,Masters,1.0,47190.0,47190.0,47190.0,47190.0,63141.0,30.0
CUST_000946,LOAN_00000946,174880,203759,180,Good,Fidelity Bank,Jos,9.753365948632265,12.99418849909731,Contract,HND/BSc,3.0,498391.0,166130.33333333334,216149.0,113403.0,201980.33333333334,140.0
CUST_000947,LOAN_00000947,283991,338787,60,Good,UBA,Benin City,4.676286578598279,10.372920111805987,Self-Employed,HND/BSc,7.0,291901.0,41700.142857142855,133622.0,5000.0,52661.857142857145,51.42857142857143
CUST_000948,LOAN_00000948,25892,34077,365,Bad,Union Bank,Lagos,5.2078218369371525,13.958947433859793,Self-Employed,Secondary,2.0,76004.0,38002.0,52441.0,23563.0,50782.0,60.0
CUST_000949,LOAN_00000949,51350,62608,30,Good,Stanbic IBTC,Lagos,9.802810539310835,5.78362142589343,Permanent,Masters,9.0,157323.0,17480.333333333332,40143.0,9190.0,21867.444444444445,106.66666666666667
CUST_000950,LOAN_00000950,70252,91143,60,Good,UBA,Port Harcourt,7.0569455843329845,4.453662886186818,Permanent,PhD,2.0,65922.0,32961.0,35183.0,30739.0,42113.0,105.0
CUST_000951,LOAN_00000951,53323,63938,90,Good,First Bank,Port Harcourt,10.371530440310702,3.07305037170708,Permanent,Secondary,2.0,189087.0,94543.5,111388.0,77699.0,128070.0,135.0
CUST_000952,LOAN_00000952,135388,168895,365,Bad,Zenith Bank,Calabar,9.016822702031275,9.094344451391926,Permanent,Secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST_000953,LOAN_00000953,25019,30720,180,Good,UBA,Jos,6.304190557553618,14.979683164583856,Contract,HND/BSc,1.0,19220.0,19220.0,19220.0,19220.0,24537.0,60.0
CUST_000954,LOAN_00000954,79575,101936,90,Good,Zenith Bank,Calabar,9.857451554403951,11.339583225823668,Permanent,,5.0,157906.0,31581.2,46913.0,19408.0,41982.2,102.0
CUST_000955,LOAN_00000955,118881,138740,60,Good,First Bank,Lagos,5.046463122635926,6.700735103581753,Contract,Masters,9.0,788240.0,87582.22222222222,365839.0,16203.0,106317.11111111111,60.0
CUST_000956,LOAN_00000956,253850,314133,60,Bad,First Bank,Abuja,8.827693447720273,13.52230299631406,Temporary,Secondary,3.0,138198.0,46066.0,82834.0,20565.0,56979.666666666664,90.0
CUST_000957,LOAN_00000957,21315,28585,90,Good,Zenith Bank,Abuja,7.934332945405312,12.380667191855515,Permanent,HND/BSc,3.0,154309.0,51436.333333333336,85262.0,16653.0,68934.66666666667,100.0
CUST_000958,LOAN_00000958,54399,67266,180,Good,GTBank,Port Harcourt,6.410862245356967,3.184981992918471,Contract,HND/BSc,3.0,162299.0,54099.666666666664,95401.0,25719.0,66984.66666666667,100.0
CUST_000959,LOAN_00000959,76443,93515,60,Good,Access Bank,Enugu,9.4360449796555,12.80232576649227,Permanent,Masters,2.0,236646.0,118323.0,231646.0,5000.0,165098.5,30.0
CUST_000960,LOAN_00000960,50900,60726,60,Good,Fidelity Bank,Lagos,11.842002331062542,6.606321086861952,Permanent,Masters,3.0,222272.0,74090.66666666667,144942.0,13825.0,94822.66666666667,110.0
CUST_000961,LOAN_00000961,27485,36308,90,Good,GTBank,Abuja,12.99014229786769,4.796081575003213,Contract,HND/BSc,1.0,45670.0,45670.0,45670.0,45670.0,62608.0,180.0
CUST_000962,LOAN_00000962,19531,23987,90,Good,GTBank,Lagos,9.46986491869082,5.715970076844895,Temporary,Secondary,2.0,46689.0,23344.5,31464.0,15225.0,30714.5,45.0
CUST_000963,LOAN_00000963,125795,165322,30,Good,Stanbic IBTC,Ibadan,7.642352868962531,8.622957652501668,Permanent,PhD,5.0,228619.0,45723.8,81377.0,11494.0,55333.4,102.0
CUST_000964,LOAN_00000964,95065,125912,30,Good,Fidelity Bank,Kaduna,6.026863901945815,8.098415124816132,Permanent,HND/BSc,2.0,51562.0,25781.0,32002.0,19560.0,31184.5,120.0
CUST_000965,LOAN_00000965,160710,189914,90,Good,Fidelity Bank,Jos,6.3138648045560055,6.466647592490721,Permanent,,1.0,44026.0,44026.0,44026.0,44026.0,59673.0,60.0
CUST_000966,LOAN_00000966,29077,38682,90,Good,GTBank,Calabar,8.315094803347892,5.066619866484393,Permanent,HND/BSc,4.0,484736.0,121184.0,203730.0,25972.0,149455.25,97.5
CUST_000967,LOAN_00000967,38665,51096,365,Good,UBA,Lagos,7.305499311526383,12.146769475706032,Permanent,Masters,8.0,293700.0,36712.5,51517.0,19066.0,46785.125,108.75
CUST_000968,LOAN_00000968,240704,289419,90,Good,Stanbic IBTC,Kaduna,12.224330703624496,14.881317404819004,Contract,Masters,8.0,451610.0,56451.25,110432.0,7261.0,71740.75,123.75
CUST_000969,LOAN_00000969,124296,159537,90,Good,Stanbic IBTC,Ibadan,7.314659208901386,12.333498965036284,Permanent,HND/BSc,3.0,206974.0,68991.33333333333,159835.0,10618.0,86108.0,100.0
CUST_000970,LOAN_00000970,112341,149435,60,Bad,First Bank,Calabar,7.361001320308919,6.551243612058494,Contract,,1.0,16161.0,16161.0,16161.0,16161.0,19346.0,90.0
CUST_000971,LOAN_00000971,98856,117895,60,Bad,Union Bank,Lagos,7.451810611905793,5.9377075369456005,Contract,Secondary,4.0,779087.0,194771.75,481772.0,14522.0,248441.75,127.5
CUST_000972,LOAN_00000972,12683,15345,60,Good,Fidelity Bank,Port Harcourt,11.529581893308922,5.611990512791259,Contract,Masters,1.0,13508.0,13508.0,13508.0,13508.0,17004.0,30.0
CUST_000973,LOAN_00000973,150684,177608,30,Good,GTBank,Kaduna,9.857094887622116,4.640340893868435,Permanent,,2.0,48254.0,24127.0,35531.0,12723.0,31330.5,45.0
CUST_000974,LOAN_00000974,15237,17590,365,Good,First Bank,Calabar,9.527519652870032,9.615966596307617,Temporary,HND/BSc,7.0,632090.0,90298.57142857143,344855.0,9458.0,118308.28571428571,111.42857142857143
CUST_000975,LOAN_00000975,34931,43496,60,Good,Zenith Bank,Lagos,7.007287201454759,10.26480446344013,Permanent,HND/BSc,2.0,42031.0,21015.5,21559.0,20472.0,25650.0,135.0
CUST_000976,LOAN_00000976,77360,89759,60,Good,Access Bank,Kaduna,11.361137591491955,11.466031927957648,Self-Employed,HND/BSc,3.0,145832.0,48610.666666666664,60419.0,36910.0,61332.666666666664,100.0
CUST_000977,LOAN_00000977,69650,84333,90,Good,Union Bank,Ibadan,4.34527475220131,11.162560451204016,Permanent,Masters,4.0,108028.0,27007.0,47879.0,17002.0,35898.5,67.5
CUST_000978,LOAN_00000978,42125,51054,180,Good,Union Bank,Lagos,11.837174551043018,6.50799973540059,Contract,Masters,4.0,256843.0,64210.75,99203.0,19217.0,85884.0,52.5
CUST_000979,LOAN_00000979,58759,68492,30,Good,Union Bank,Lagos,8.614749098145367,6.963732064762159,Permanent,HND/BSc,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST_000980,LOAN_00000980,55084,63589,60,Good,Stanbic IBTC,Lagos,7.584252113770715,11.178174425308054,Permanent,Masters,2.0,82123.0,41061.5,66427.0,15696.0,47578.0,135.0
CUST_000981,LOAN_00000981,92773,109246,180,Good,Zenith Bank,Benin City,8.474505526459172,7.19337168940354,Permanent,HND/BSc,1.0,31508.0,31508.0,31508.0,31508.0,37932.0,90.0
CUST_000982,LOAN_00000982,87802,115189,30,Bad,Union Bank,Port Harcourt,10.00673977480448,5.551478275431757,Permanent,Secondary,2.0,64015.0,32007.5,53819.0,10196.0,40697.0,105.0
CUST_000983,LOAN_00000983,68436,87719,60,Bad,Zenith Bank,Ibadan,4.114888838661076,7.492033844360875,Self-Employed,HND/BSc,5.0,202321.0,40464.2,113897.0,8965.0,51277.0,108.0
CUST_000984,LOAN_00000984,86780,106719,180,Bad,UBA,Calabar,11.84396670812423,6.265009890935732,Self-Employed,HND/BSc,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST_000985,LOAN_00000985,74465,91877,60,Good,Union Bank,Benin City,8.020655727802534,4.059752654622933,Permanent,Secondary,7.0,548424.0,78346.28571428571,207460.0,7037.0,102416.85714285714,98.57142857142857
CUST_000986,LOAN_00000986,76334,93125,90,Good,Access Bank,Enugu,7.086698677300704,12.961666827319842,Contract,HND/BSc,5.0,153129.0,30625.8,53178.0,9950.0,40350.0,90.0
CUST_000987,LOAN_00000987,86106,110472,60,Bad,Zenith Bank,Benin City,5.244210090706514,13.237336669884437,Self-Employed,HND/BSc,1.0,44793.0,44793.0,44793.0,44793.0,56635.0,90.0
CUST_000988,LOAN_00000988,53383,61520,60,Good,Zenith Bank,Jos,7.955188369225979,5.637003602002554,Self-Employed,Masters,2.0,51403.0,25701.5,26765.0,24638.0,32148.0,60.0
CUST_000989,LOAN_00000989,54303,69422,60,Good,Access Bank,Jos,8.46690494155941,3.777266394302421,Permanent,Secondary,2.0,108426.0,54213.0,97020.0,11406.0,66732.5,60.0
CUST_000990,LOAN_00000990,135673,166304,90,Bad,Union Bank,Lagos,7.6328202504413,11.865929248214156,Self-Employed,HND/BSc,1.0,27553.0,27553.0,27553.0,27553.0,31897.0,30.0
CUST_000991,LOAN_00000991,36205,41857,180,Good,Access Bank,Benin City,10.107940844442073,5.538343510360964,Permanent,HND/BSc,1.0,23841.0,23841.0,23841.0,23841.0,28917.0,90.0
CUST_000992,LOAN_00000992,24362,30881,90,Good,Zenith Bank,Enugu,7.788068758833035,7.721225873242323,Contract,PhD,2.0,128160.0,64080.0,79078.0,49082.0,82731.5,120.0
CUST_000993,LOAN_00000993,94105,111486,180,Good,Access Bank,Benin City,12.65275820061916,3.769623026848599,Contract,Masters,1.0,25805.0,25805.0,25805.0,25805.0,34749.0,60.0
CUST_000994,LOAN_00000994,88948,111765,30,Bad,Zenith Bank,Port Harcourt,9.393497660412326,5.715235017101222,Self-Employed,Masters,4.0,229711.0,57427.75,109397.0,19770.0,75852.75,82.5
CUST_000995,LOAN_00000995,144314,176567,30,Bad,Zenith Bank,Port Harcourt,11.26730142086718,12.51482733995563,Temporary,PhD,6.0,253437.0,42239.5,98884.0,9369.0,53608.166666666664,75.0
CUST_000996,LOAN_00000996,63919,75316,60,Bad,UBA,Enugu,4.984203127985309,12.652757362982422,Temporary,HND/BSc,4.0,485309.0,121327.25,227484.0,45168.0,155511.5,67.5
CUST_000997,LOAN_00000997,71614,84521,60,Bad,GTBank,Benin City,7.575621636513151,5.485017898652525,Permanent,Secondary,7.0,464172.0,66310.28571428571,104788.0,23642.0,86201.71428571429,94.28571428571429
CUST_000998,LOAN_00000998,48956,58815,180,Bad,Zenith Bank,Kaduna,7.031629313024374,7.030966141280274,Temporary,Masters,2.0,132209.0,66104.5,104441.0,27768.0,80604.5,45.0
CUST_000999,LOAN_00000999,18575,21387,30,Good,Union Bank,Port Harcourt,9.125341493229326,4.610861029124923,Permanent,Masters,1.0,16515.0,16515.0,16515.0,16515.0,19135.0,90.0
CUST_001000,LOAN_00001000,51254,62712,60,Good,First Bank,Port Harcourt,11.75002168055283,3.890071563419069,Permanent,HND/BSc,2.0,60706.0,30353.0,34582.0,26124.0,39955.0,105.0
CUST_001001,LOAN_00001001,113469,151897,60,Good,Stanbic IBTC,Abuja,4.70504395985806,14.906060573380913,Contract,Masters,5.0,295101.0,59020.2,182807.0,9897.0,74622.0,114.0
CUST_001002,LOAN_00001002,71171,94573,30,Good,Fidelity Bank,Benin City,4.653173182402397,10.867127414938071,Contract,Masters,1.0,24772.0,24772.0,24772.0,24772.0,33201.0,90.0
CUST_001003,LOAN_00001003,133232,157130,60,Good,GTBank,Port Harcourt,11.65285937341839,9.505158110379824,Contract,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST_001004,LOAN_00001004,99633,120984,30,Good,GTBank,Ibadan,5.915650774345217,12.185982004863597,Contract,,1.0,6663.0,6663.0,6663.0,6663.0,8996.0,90.0
CUST_001005,LOAN_00001005,53293,63035,90,Good,GTBank,Benin City,10.018779290048323,13.080925916252689,Temporary,HND/BSc,8.0,710443.0,88805.375,332591.0,20192.0,109259.875,45.0
CUST_001006,LOAN_00001006,390774,456563,180,Bad,UBA,Jos,8.885903191247246,12.68057721653673,Permanent,HND/BSc,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST_001007,LOAN_00001007,220243,273156,365,Bad,Zenith Bank,Abuja,11.496042353985064,3.1984733914785197,Permanent,Secondary,2.0,81708.0,40854.0,60590.0,21118.0,51104.5,60.0
CUST_001008,LOAN_00001008,43381,58286,365,Bad,UBA,Port Harcourt,5.125800188527632,5.241694778285982,Temporary,Secondary,4.0,92306.0,23076.5,40002.0,10063.0,30544.5,97.5
CUST_001009,LOAN_00001009,56567,73787,60,Good,Zenith Bank,Abuja,5.168046691503502,10.858863625413973,Permanent,Masters,1.0,44947.0,44947.0,44947.0,44947.0,62184.0,30.0
CUST_001010,LOAN_00001010,201506,262568,60,Good,Union Bank,Jos,9.011365242504768,7.509112173647555,Contract,HND/BSc,1.0,60755.0,60755.0,60755.0,60755.0,82401.0,30.0
CUST_001011,LOAN_00001011,291712,378854,60,Bad,UBA,Enugu,12.517407880225338,14.789791812733284,Self-Employed,HND/BSc,7.0,730001.0,104285.85714285714,270914.0,25394.0,133037.7142857143,120.0
CUST_001012,LOAN_00001012,252916,298051,365,Bad,UBA,Enugu,7.734979825336788,10.984857511659047,Contract,HND/BSc,1.0,159259.0,159259.0,159259.0,159259.0,195508.0,90.0
CUST_001013,LOAN_00001013,22569,29530,365,Good,Stanbic IBTC,Benin City,6.942478902292255,14.47858690475048,Self-Employed,Masters,3.0,120265.0,40088.333333333336,100250.0,5000.0,53411.0,110.0
CUST_001014,LOAN_00001014,87728,105920,30,Bad,First Bank,Jos,9.460203908780972,5.417357779749526,Permanent,Secondary,5.0,316086.0,63217.2,218336.0,11531.0,83054.2,114.0
CUST_001015,LOAN_00001015,223587,268569,30,Bad,UBA,Kano,12.37403740490528,13.367484337380276,Self-Employed,HND/BSc,1.0,29889.0,29889.0,29889.0,29889.0,40531.0,180.0
CUST_001016,LOAN_00001016,61846,81013,90,Good,Stanbic IBTC,Kano,11.532350495601612,6.8562276697827045,Permanent,HND/BSc,2.0,104122.0,52061.0,99122.0,5000.0,66801.0,180.0
CUST_001017,LOAN_00001017,228408,271035,30,Good,Access Bank,Benin City,12.95935249659898,14.87477769885368,Contract,HND/BSc,3.0,146035.0,48678.333333333336,102053.0,12206.0,61677.666666666664,90.0
CUST_001018,LOAN_00001018,61187,78303,60,Bad,First Bank,Lagos,4.2031172488213935,4.892264064877768,Permanent,,7.0,322940.0,46134.28571428572,72194.0,8752.0,61211.57142857143,77.14285714285714
CUST_001019,LOAN_00001019,94477,113827,90,Good,Union Bank,Abuja,5.015723302414861,9.19607782605992,Contract,Masters,5.0,804563.0,160912.6,359394.0,67192.0,207293.6,114.0
CUST_001020,LOAN_00001020,43173,57472,60,Good,UBA,Abuja,9.4852098702996,12.514134406045464,Self-Employed,HND/BSc,5.0,261034.0,52206.8,92146.0,15431.0,68149.8,120.0
CUST_001021,LOAN_00001021,43476,52020,90,Good,Fidelity Bank,Enugu,11.385187954004648,8.19170976724843,Temporary,Masters,1.0,13636.0,13636.0,13636.0,13636.0,16318.0,180.0
CUST_001022,LOAN_00001022,35819,45833,60,Good,GTBank,Kano,6.567199080760899,8.61700872225176,Self-Employed,HND/BSc,1.0,33417.0,33417.0,33417.0,33417.0,44249.0,90.0
CUST_001023,LOAN_00001023,62462,74838,90,Good,Access Bank,Calabar,6.152899792307968,14.836269546068891,Contract,Masters,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST_001024,LOAN_00001024,32826,43675,30,Bad,Access Bank,Port Harcourt,11.08278219443081,8.10369780361384,Temporary,Secondary,4.0,88748.0,22187.0,41644.0,11607.0,28378.0,90.0
CUST_001025,LOAN_00001025,194170,261924,90,Good,Union Bank,Port Harcourt,4.507436684679084,10.248865207188762,Contract,Masters,1.0,44411.0,44411.0,44411.0,44411.0,62018.0,30.0
CUST_001026,LOAN_00001026,47998,61723,90,Good,Stanbic IBTC,Port Harcourt,7.324443828243266,3.654475928101808,Contract,HND/BSc,7.0,380856.0,54408.0,181146.0,7941.0,71328.71428571429,64.28571428571429
CUST_001027,LOAN_00001027,79060,96365,30,Good,Access Bank,Enugu,8.552283003330967,13.10652096252312,Contract,Secondary,1.0,25039.0,25039.0,25039.0,25039.0,29356.0,180.0
CUST_001028,LOAN_00001028,50292,62066,60,Good,First Bank,Jos,9.04313806915291,10.778016587754522,Contract,Secondary,2.0,169768.0,84884.0,142761.0,27007.0,108631.0,180.0
CUST_001029,LOAN_00001029,167593,192768,365,Bad,UBA,Kaduna,10.557536411134992,7.848241234353763,Self-Employed,HND/BSc,1.0,47865.0,47865.0,47865.0,47865.0,55760.0,90.0
CUST_001030,LOAN_00001030,71642,82854,60,Good,UBA,Kano,7.193611510875924,3.194034479454237,Permanent,Masters,3.0,129247.0,43082.333333333336,53130.0,35210.0,57675.666666666664,80.0
CUST_001031,LOAN_00001031,111101,138932,60,Bad,Fidelity Bank,Kano,9.514159102071464,10.100025847122048,Contract,Secondary,3.0,154163.0,51387.666666666664,85995.0,24628.0,64308.666666666664,60.0
CUST_001032,LOAN_00001032,74930,101107,30,Good,Union Bank,Calabar,9.268378805118608,3.1518939418099463,Self-Employed,HND/BSc,3.0,150140.0,50046.666666666664,98123.0,13435.0,67270.66666666667,110.0
CUST_001033,LOAN_00001033,189330,240044,90,Good,GTBank,Abuja,8.928544905883724,3.014443366908215,Temporary,Masters,1.0,64171.0,64171.0,64171.0,64171.0,75317.0,90.0
CUST_001034,LOAN_00001034,57039,73858,365,Good,Stanbic IBTC,Lagos,9.76434963827991,10.393182745792256,Self-Employed,HND/BSc,3.0,135854.0,45284.666666666664,56274.0,33891.0,58618.0,80.0
CUST_001035,LOAN_00001035,14692,19448,60,Good,GTBank,Benin City,6.335042539612687,5.268204808014652,Contract,Masters,2.0,70974.0,35487.0,39609.0,31365.0,47049.5,60.0
CUST_001036,LOAN_00001036,85071,113883,60,Bad,Access Bank,Abuja,4.761838782261661,5.302650596617143,Contract,Secondary,3.0,208880.0,69626.66666666667,163656.0,18996.0,90980.0,100.0
CUST_001037,LOAN_00001037,77070,101145,30,Good,Union Bank,Jos,5.073445048357691,10.839258789992924,Permanent,HND/BSc,5.0,307278.0,61455.6,131476.0,20563.0,76673.2,78.0
CUST_001038,LOAN_00001038,50612,60943,60,Good,Fidelity Bank,Benin City,6.02124144388511,3.6443662552724914,Contract,PhD,2.0,49335.0,24667.5,31110.0,18225.0,31382.5,60.0
CUST_001039,LOAN_00001039,47040,59428,365,Good,GTBank,Kano,8.501781419705068,6.760866737694676,Temporary,HND/BSc,6.0,259277.0,43212.833333333336,108297.0,14795.0,55068.333333333336,95.0
CUST_001040,LOAN_00001040,60537,81382,30,Good,First Bank,Jos,11.56398475491418,4.793182825704228,Temporary,HND/BSc,1.0,63503.0,63503.0,63503.0,63503.0,74579.0,90.0
CUST_001041,LOAN_00001041,65902,78609,90,Good,UBA,Benin City,10.311640078795456,9.962116437558407,Self-Employed,Masters,2.0,183417.0,91708.5,92379.0,91038.0,112936.0,135.0
CUST_001042,LOAN_00001042,131755,171996,30,Good,Access Bank,Calabar,11.101365437818425,10.94118185672875,Permanent,HND/BSc,1.0,77840.0,77840.0,77840.0,77840.0,101553.0,60.0
CUST_001043,LOAN_00001043,50529,65278,365,Good,Fidelity Bank,Calabar,7.158780615334822,11.653630243188523,Self-Employed,Masters,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST_001044,LOAN_00001044,116962,140872,30,Bad,GTBank,Ibadan,7.641883674836952,6.062774603022785,Temporary,PhD,2.0,98199.0,49099.5,56848.0,41351.0,65667.0,180.0
CUST_001045,LOAN_00001045,14255,17559,60,Good,Stanbic IBTC,Kaduna,7.543136973915516,4.070997019639008,Permanent,Secondary,2.0,54229.0,27114.5,29901.0,24328.0,36461.5,135.0
CUST_001046,LOAN_00001046,76083,99585,30,Good,First Bank,Calabar,5.726858659640514,3.944203883302774,Contract,Masters,1.0,204577.0,204577.0,204577.0,204577.0,256423.0,30.0
CUST_001047,LOAN_00001047,18444,22541,30,Good,First Bank,Kano,4.550949923292148,8.113818581408685,Self-Employed,Secondary,2.0,161038.0,80519.0,139594.0,21444.0,106137.0,75.0
CUST_001048,LOAN_00001048,111870,140277,180,Bad,GTBank,Lagos,9.31824483544504,14.35013290875258,Contract,HND/BSc,5.0,275657.0,55131.4,106330.0,14526.0,72009.2,108.0
CUST_001049,LOAN_00001049,450501,553256,365,Bad,UBA,Port Harcourt,12.902950150785276,5.612748410964295,Temporary,Masters,2.0,317418.0,158709.0,266392.0,51026.0,196130.5,60.0
CUST_001050,LOAN_00001050,24680,32811,365,Good,GTBank,Ibadan,5.501467344552365,6.080899216098592,Contract,Masters,5.0,122068.0,24413.6,46297.0,12238.0,29670.4,96.0
CUST_001051,LOAN_00001051,197363,241720,30,Bad,Access Bank,Port Harcourt,4.420163379093464,4.210665625270307,Self-Employed,Masters,1.0,55017.0,55017.0,55017.0,55017.0,67117.0,180.0
CUST_001052,LOAN_00001052,33456,43857,180,Bad,GTBank,Kaduna,11.015785136415396,10.266843286727164,Self-Employed,PhD,4.0,127706.0,31926.5,59325.0,11866.0,40504.25,90.0
CUST_001053,LOAN_00001053,58979,76110,60,Good,First Bank,Benin City,6.273274060162517,11.1584744873661,Contract,HND/BSc,5.0,203008.0,40601.6,62281.0,28551.0,51519.6,132.0
CUST_001054,LOAN_00001054,119714,141227,90,Bad,Fidelity Bank,Enugu,11.466794248176356,10.71517449792912,Self-Employed,HND/BSc,6.0,440675.0,73445.83333333333,219292.0,15848.0,92210.5,135.0
CUST_001055,LOAN_00001055,31378,37425,60,Good,GTBank,Calabar,10.335430003310638,13.333562916537376,Contract,HND/BSc,3.0,81953.0,27317.666666666668,60263.0,5000.0,34388.0,110.0
CUST_001056,LOAN_00001056,65126,84270,180,Good,UBA,Lagos,12.51106183345724,8.83711002031286,Contract,HND/BSc,3.0,140590.0,46863.333333333336,77685.0,10616.0,58922.0,120.0
CUST_001057,LOAN_00001057,26094,32819,90,Good,Union Bank,Kaduna,7.680345121810048,4.613484489204773,Permanent,HND/BSc,3.0,110363.0,36787.666666666664,51220.0,15792.0,47155.666666666664,70.0
CUST_001058,LOAN_00001058,145056,169342,30,Good,Fidelity Bank,Port Harcourt,9.957728555055708,6.472861568452952,Permanent,Masters,6.0,363802.0,60633.666666666664,87531.0,29633.0,76802.5,65.0
CUST_001059,LOAN_00001059,46836,56186,30,Good,Stanbic IBTC,Ibadan,8.183693027319435,10.94915968105622,Self-Employed,HND/BSc,6.0,248396.0,41399.333333333336,86080.0,14893.0,52004.166666666664,115.0
CUST_001060,LOAN_00001060,41116,49289,90,Good,Zenith Bank,Calabar,9.675298275776893,10.357463684898718,Temporary,Masters,6.0,283837.0,47306.166666666664,92272.0,13879.0,58805.666666666664,80.0
